1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ライティングⅠ(基礎1), 
1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ライティングⅠ(基礎1), 
1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ディスカッションⅠ(基礎1),I'm looking forward to some lively and challenging discussions.
外国語,英語ディスカッションⅠ(基礎1),I'm looking forward to some lively and challenging discussions.
外国語,英語ディスカッションⅠ(基礎1),I'm looking forward to some lively and challenging discussions.
外国語,英語ディスカッションⅠ(基礎1),I'm looking forward to some lively and challenging discussions.
外国語,英語ディスカッションⅠ(基礎1),I'm looking forward to some lively and challenging discussions.
外国語,英語ディスカッションⅠ(基礎1),I'm looking forward to some lively and challenging discussions.
外国語,英語ディスカッションⅠ(基礎1),I'm looking forward to some lively and challenging discussions.
外国語,英語ディスカッションⅠ(基礎1),I'm looking forward to some lively and challenging discussions.
外国語,英語学概論,授業への取り組み（発表を含む）(30%)、　小テスト２回(20% (10% × 2))、　 定期試験 (50%)
外国語,英米文学概論,レポート・課題(20％)、定期試験(80％)
外国語,アジアを学ぶ,授業態度・小テスト４０％、グループワーク１０％、定期試験は５０％
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,基礎演習Ⅰ,平常点(発言頻度20%、授業態度20%)と課題遂行・発表・報告 (60%)の合計で評価する。
外国語,芸術と人間,授業時間中にレポートを提出（計10回）。定期試験はレポートとは別に実施する。全ての提出物を総合的に判断し、レポート（60％）、定期試験（40％）の配分で評価する。
外国語,市民と社会,定期テスト６０％、小テスト４０％
外国語,地球と宇宙,毎回ノート提出（50％）．英語テキストの和訳レポート（25％）．英単語テスト3回あるいは4回（20％）．小レポート（5％）．
外国語,ウェブデザイン,小テスト（10%）、レポート・授業内レポート（40%）、グループワーク参加態度（25%）、プレゼンテーション（受講者の発表）（25%）
外国語,ウェブデザイン,小テスト（10%）、レポート・授業内レポート（40%）、グループワーク参加態度（25%）、プレゼンテーション（受講者の発表）（25%）
外国語,情報社会と倫理,試験60%,平常点40%（準備学習20%,レポート20%）で評価する。e-learningによる準備学習・事後学習で毎回の講義内容の理解度について確認する。レポートでは情報倫理に関する問題についての複眼的な思考,論理的な思考の有無について確認する。欠格は適用しないが,試験のみでは合格できないので注意すること。
外国語,健康･スポーツ科学Ⅱ,スポーツ活動を自ら行い、楽しみ、効果を上げることも重要です。加えて、他者を巻き込み、一緒に、安全かつ効果的に運動できる術を経験的に学んでほしいと思います。もし教員を目指すのであれば、安全かつ効果的に生徒など対象とされる人にプログラムを提供する術についても体験的に学んで欲しいと思います。
外国語,健康･スポーツ科学Ⅱ,スポーツ活動を自ら行い、楽しみ、効果を上げることも重要です。加えて、他者を巻き込み、一緒に、安全かつ効果的に運動できる術を経験的に学んでほしいと思います。もし教員を目指すのであれば、安全かつ効果的に生徒など対象とされる人にプログラムを提供する術についても体験的に学んで欲しいと思います。
外国語,日本とグローバル人材,各講義の後に、レポート（テスト扱い）を提出してもらいます。（ア）授業態度40％（イ）小レポート20点　（イ）期末レポート40％で、総合的に考慮して成績評価を行います。
外国語,英語コミュニケーションⅡ(基礎2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅡ(基礎2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅡ(基礎2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅡ(基礎2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅡ(基礎2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅡ(基礎2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅡ(基礎2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅡ(基礎2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅡ(基礎2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語リーディングⅡ(基礎2),中間試験(20％)、定期試験(60％)、（多読レポートを含む）授業への取組(20％)
外国語,英語リーディングⅡ(基礎2),中間試験(20％)、定期試験(60％)、（多読レポートを含む）授業への取組(20％)
外国語,英語リーディングⅡ(基礎2),中間試験(20％)、定期試験(60％)、（多読レポートを含む）授業への取組(20％)
外国語,英語リーディングⅡ(基礎2),中間試験(20％)、定期試験(60％)、（多読レポートを含む）授業への取組(20％)
外国語,英語リーディングⅡ(基礎2),中間試験(20％)、定期試験(60％)、（多読レポートを含む）授業への取組(20％)
外国語,英語リーディングⅡ(基礎2),中間試験(20％)、定期試験(60％)、（多読レポートを含む）授業への取組(20％)
外国語,英語リーディングⅡ(基礎2),中間試験(20％)、定期試験(60％)、（多読レポートを含む）授業への取組(20％)
外国語,英語リーディングⅡ(基礎2),中間試験(20％)、定期試験(60％)、（多読レポートを含む）授業への取組(20％)
外国語,英語ライティングⅡ(基礎2), 
1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ライティングⅡ(基礎2), 
1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ライティングⅡ(基礎2), 
1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ライティングⅡ(基礎2), 
1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ライティングⅡ(基礎2), 
1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ライティングⅡ(基礎2), 
1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ライティングⅡ(基礎2), 
1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ライティングⅡ(基礎2), 
1. Writing Paragraphs				

                                        Dorothy E. Zemach and Carlos Islam                                

					Macmillan				

外国語,英語ディスカッションⅡ(基礎2),Have a great second term!
外国語,英語ディスカッションⅡ(基礎2),Have a great second term!
外国語,英語ディスカッションⅡ(基礎2),Have a great second term!
外国語,英語ディスカッションⅡ(基礎2),Have a great second term!
外国語,英語ディスカッションⅡ(基礎2),Have a great second term!
外国語,英語ディスカッションⅡ(基礎2),Have a great second term!
外国語,英語ディスカッションⅡ(基礎2),Have a great second term!
外国語,英語ディスカッションⅡ(基礎2),Have a great second term!
外国語,異文化理解,小テスト 40%（20% × ２回）、期末レポート（60%)
外国語,地域研究論,本講義で扱う地域は主に東南アジアと日本ですが、地理や世界史が苦手だと思っている人も心配はいりません。さまざまなトピックを通じて世界の現状を学びましょう。授業では毎回グループディスカッションを行い、その結果をLMS（WebClass）にてウェブ上で即時に公開し、授業内での議論に活用します。議論に積極的に参加してください。
外国語,アカデミック・イングリッシュⅠ,Homework and participation through discussion circles: 60%,  Final presentation: 40%
外国語,アカデミック・イングリッシュⅠ,Homework and participation through discussion circles: 60%,  Final presentation: 40%
外国語,英語音声学,授業参加度（30％）、課題レポート（40％）、試験（30％）
外国語,日本中世近世史,日本は海外からサムライの国と見られることが多いですが、その歴史と実態は多様なものがあります。それを理解し説明できるようにしましょう。
外国語,基礎演習Ⅱ,平常点(発言頻度２０％、授業態度３０％)と発表・レポート５０％の合計で評価します。
外国語,基礎演習Ⅱ,平常点（発言頻度20%、授業態度20%)と発表・レポート（60%)の合計で評価する。
外国語,基礎演習Ⅱ,平常点（発言頻度20%、授業態度20%)と発表・レポート（60%)の合計で評価する。
外国語,基礎演習Ⅱ,平常点（発言頻度20%、授業態度20%)と発表・レポート（60%)の合計で評価する。
外国語,基礎演習Ⅱ,発表した結果をレポートとして提出し7度にわたるその結果を累積して評価する。
外国語,基礎演習Ⅱ,平常点(授業内での発言20%、授業への積極的関わり20%)と発表・レポート(60%)の合計で評価する。
外国語,基礎演習Ⅱ,平常点(発言頻度20%、授業態度20%)と発表・レポート(60%)の合計で評価する。
外国語,基礎演習Ⅱ,授業参加度(発言頻度20%、授業態度20%)と発表・レポート(60%)の合計で評価する。授業回数の３分の２以上の出席に満たない場合は欠格とする。
外国語,基礎演習Ⅱ,○平常点４０％
>クラス参加：１０％
>提出物：３０％（コミュニケーション・ノート／シノプシス）

○課題６０％
>キヅキ・フィールドワーク（キヅキ・レポート＆プレゼンテーション）【計２回：３０％）
>コミュニケーション・リサーチペーパー（ペーパー＆プレゼンテーション：３０％）
外国語,基礎演習Ⅱ,平常点(発言頻度20%、授業態度20%)と発表・レポート(60%)の合計で評価する。
外国語,基礎演習Ⅱ,平常点(発言頻度20%、授業態度20%)と発表・レポート(60%)の合計で評価する。授業回数の3分の1以上欠席した場合 は欠格とする。
外国語,哲学,コメントシート（10％）、レポート（40％）、定期テスト（50％）で評価する。
外国語,ジェンダーと社会,学期末のレポート（100％）。授業の理解度、考察の深さで評価する。
外国語,生命の多様性,コメントペーパー（20％）、試験（80％）。ただし、出席回数が3分の2以下の場合は欠格とする。
外国語,キャリア形成論,筆記試験30%ミニレポート30%課題20%ミニ目標の設定10%アテンダンス（発表や取り組み姿勢など）10%授業回数の3分の２以上の出席に満たない場合は失格とする。30分以上の遅刻は、欠席とする。30分未満の遅刻に関しては、3回で1回の欠席とする。
外国語,インターンシップ,インターンシップ受入先からの評価報告、事前・事後研修会への参加態度、インターンシップに関するレポート及び事後報告会での発表内容をもって成績評価する。
外国語,英語コミュニケーションⅢ(応用1),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅢ(応用1),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅢ(応用1),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅢ(応用1),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅢ(応用1),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅢ(応用1),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅢ(応用1),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅢ(応用1),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語リーディングⅢ(応用1),中間試験(20％)、定期試験(30％)、多読レポート(30%) 授業への取組(20％)
外国語,英語リーディングⅢ(応用1),中間試験(20％)、定期試験(30％)、多読レポート(30%) 授業への取組(20％)
外国語,英語リーディングⅢ(応用1),中間試験(20％)、定期試験(30％)、多読レポート(30%) 授業への取組(20％)
外国語,英語リーディングⅢ(応用1),中間試験(20％)、定期試験(30％)、多読レポート(30%) 授業への取組(20％)
外国語,英語リーディングⅢ(応用1),中間試験(20％)、定期試験(30％)、多読レポート(30%) 授業への取組(20％)
外国語,英語リーディングⅢ(応用1),中間試験(20％)、定期試験(30％)、多読レポート(30%) 授業への取組(20％)
外国語,英語リーディングⅢ(応用1),中間試験(20％)、定期試験(30％)、多読レポート(30%) 授業への取組(20％)
外国語,英語ライティングⅢ(応用1),None
外国語,英語ライティングⅢ(応用1),None
外国語,英語ライティングⅢ(応用1),None
外国語,英語ライティングⅢ(応用1),None
外国語,英語ライティングⅢ(応用1),None
外国語,英語ライティングⅢ(応用1),None
外国語,英語ライティングⅢ(応用1),None
外国語,英語ディスカッションⅢ(応用1),Don't be shy. It takes courage to have an opinion and say it aloud. We'll have lots of opportunities to practice that during this course.
外国語,英語ディスカッションⅢ(応用1),Don't be shy. It takes courage to have an opinion and say it aloud. We'll have lots of opportunities to practice that during this course.
外国語,英語ディスカッションⅢ(応用1),Don't be shy. It takes courage to have an opinion and say it aloud. We'll have lots of opportunities to practice that during this course.
外国語,英語ディスカッションⅢ(応用1),Don't be shy. It takes courage to have an opinion and say it aloud. We'll have lots of opportunities to practice that during this course.
外国語,英語ディスカッションⅢ(応用1),Don't be shy. It takes courage to have an opinion and say it aloud. We'll have lots of opportunities to practice that during this course.
外国語,英語ディスカッションⅢ(応用1),Don't be shy. It takes courage to have an opinion and say it aloud. We'll have lots of opportunities to practice that during this course.
外国語,英語ディスカッションⅢ(応用1),Don't be shy. It takes courage to have an opinion and say it aloud. We'll have lots of opportunities to practice that during this course.
外国語,英語ディスカッションⅢ(応用1),Don't be shy. It takes courage to have an opinion and say it aloud. We'll have lots of opportunities to practice that during this course.
外国語,中国語入門Ⅰ,「平常点」と「期末試験」の合計が６割に満たなかった場合は不可とする。
外国語,中国語入門Ⅰ,「平常点」と「期末試験」の合計が６割に満たなかった場合は不可とする。
外国語,中国語入門Ⅱ,　「平常点」と「期末試験」の合計が６割に満たなかった場合は不可とする。
外国語,中国語入門Ⅱ,　「平常点」と「期末試験」の合計が６割に満たなかった場合は不可とする。
外国語,韓国語入門Ⅰ,場合によってシラバスの変更が生じることがある。また、皆さんの習得具合により、練習内容の変更や進度の調整などがある。毎回の授業内容の習得に止まらず、学習内容の応用ができるように心かける必要があり、そのためには、課題に自分で考えた応用文を作成する努力をしてほしい。
外国語,韓国語入門Ⅱ,場合によってシラバスの変更が生じることがある。また、皆さんの習得具合により、練習内容の変更や進度の調整などがある。毎回の授業内容の習得に止まらず、学習内容の応用ができるように心かける必要があり、そのためには、課題に自分で考えた応用文を作成する努力をしてほしい。
外国語,フランス語入門Ⅰ,ペーパーテスト
外国語,フランス語入門Ⅱ,ペーパーテスト
外国語,スペイン語入門Ⅰ,平常点（クラス参加、授業態度）20%、授業内で実施する小テスト20%、試験60%。授業回数の3分の1以上を欠席した場合は、欠格とする。
外国語,スペイン語入門Ⅱ,以下、（１）～（３）の合計によって成績評価を行います。
（１）期末試験 （50％） ・・・授業で扱った内容で構成されます。なお、参照物の配布、持ち込みはありません。
（２）小テスト   （30％） ・・・定期的に授業内容の確認を行います。
（３）平常点    （20％） ・・・準備学習、事後学習、授業への参加、練習問題・課題への取り組みによって評価します。
出席は加点要素になりませんが、欠席は平常点を算出する機会が失われるため、減点要素となります。
なお、出席回数が全授業回数の３分の２に満たない場合は欠格となり、期末試験を受けることはできません。
外国語,スペイン語入門Ⅰ,以下、三点の合計によって成績評価を行います。
（１）期末試験 （50％） ・・・授業で扱った内容で構成されます。なお、参照物の配布、持ち込みはありません。
（２）小テスト   （30％） ・・・定期的に授業内容の確認を行います。
（３）平常点    （20％） ・・・準備学習、事後学習、授業への参加、会話練習、練習問題・課題への取り組みによって評価します。
出席は加点要素になりませんが、欠席は平常点を算出する機会が失われるため、減点要素となります。
なお、出席回数が全授業回数の３分の２に満たない場合は欠格となり、期末試験を受けることはできません。
外国語,スペイン語入門Ⅱ,以下、（１）～（３）の合計によって成績評価を行います。
（１）期末試験 （50％） ・・・授業で扱った内容で構成されます。なお、参照物の配布、持ち込みはありません。
（２）小テスト   （30％） ・・・定期的に授業内容の確認を行います。
（３）平常点    （20％） ・・・準備学習、事後学習、授業への参加、練習問題・課題への取り組みによって評価します。
出席は加点要素になりませんが、欠席は平常点を算出する機会が失われるため、減点要素となります。
なお、出席回数が全授業回数の３分の２に満たない場合は欠格となり、期末試験を受けることはできません。
外国語,英語の構造と仕組み,小テスト（3回×15％）、　定期テスト（55％）
外国語,イギリス文学研究,期末テスト80点、平常点20点（課題提出など）で評価する。
外国語,インタラクティブ・イングリッシュⅠ　,Text-based vocab quizzes: 20%
Weekly homework reading: 20%
Movie reviews: 40%
Presentations: 20%
外国語,インタラクティブ・イングリッシュⅠ　,20% Weekly movie reflection
20% Writing Task
30% Short role play
30% Digital storytelling assignment
外国語,インタラクティブ・イングリッシュⅠ　,Text-based vocab quizzes: 20%
Weekly homework reading: 20%
Movie reviews: 40%
Presentations: 20%
外国語,異文化コミュニケーション,講義形式をとるものの、親密に各テーマに向き合うため参加型の授業デザインを目指します。ディスカッション、フィールドワーク、プレゼンテーションなどを通じて異文化コミュニケーションの理解を深めましょう。
外国語,日本の伝統文化,授業への貢献度50%、定期試験50％。授業回数の３分の２以上の出席に満たない場合は欠格とする。
外国語,アカデミック・イングリッシュⅡ,Students have sufficient English ability so will be expected to apply what they know to fully participate in classroom activities. Please do your best!
外国語,アカデミック・イングリッシュⅡ,Students have sufficient English ability so will be expected to apply what they know to fully participate in classroom activities. Please do your best!
外国語,第二言語習得論, 
1. Second Language Acquisition				

                                        Ellis, R.                                

					Oxford University Press				

2. 外国語学習の科学―第二言語習得論とは何か				

                                        白井恭弘                                

					岩波書店				

外国語,英語科教育法Ⅰ, 
1. ことばの力学－応用言語学への招待				

					白井恭弘				

					岩波書店				

2. 英語教育用語辞典				

					白畑知彦・村野井仁・若林茂樹・富田祐一				

					大修館書店				

3. 新編　英語教育指導法辞典				

					米山朝二				

					研究社				

外国語,アメリカ地域研究,日本は、戦後、日米同盟を基盤としながら経済発展してきましたが、2016年の大統領選の結果からも分かるように、アメリカ社会自体が今大きく変貌してきています。授業では、こうしたアメリカ社会の変化を理解するにあたって、基盤となる自然環境の特性と文化的な多様性といったアメリカの基本に立ち返り理解を深めていきます。そのうえで、多文化社会としてのアメリカ合衆国が直面する現代的な課題について学んでいきますので、海外のアメリカ関連ニュース、英字記事、その他多様な情報源を活用して情報を集め、考察を深めてください。外国語学部の教育方針である「内容言語統合型学修（CLIL）」の手法も適用し、日本語に加えて、英語での読解や発言も求めていきたいと思っておりますので、主体的な学びを実践してください。
外国語,中国地域研究,レポートと出席により評価する。毎回講義の後に小レポートを作成してもらう。学期末レポートは、講義を通じて受講者がもっとも関心をもったテーマにそって論じてもらう。
外国語,海外研修,授業への参加（25％）　期末テスト（25％）　ディクシー州立大学から発行される履修レポートに基づく評価（50％）
外国語,日本近現代史,定期試験６０％、レポート２０％、中間試験２０％
外国語,日本の経済,レポート２５パーセント、中間テスト２５パーセント、期末テスト５０パーセントで評価する。また、授業態度が極めて悪い場合は大幅に減点する。
外国語,パブリックリレーションズ,コミュニケーション点15%、ミニテスト15%、課題報告20%、試験50%。欠席５回以上は欠格。講義中のミニテスト提出が実施回数の半分に満たない場合も欠格とする。
外国語,仏教文化論,定期試験（70％）：講義内容の基礎的事項60％、応用問題40％
レポート（30％）：講義内の指示に基づき作成（有名な寺院や遺跡について調べる）
ただし、レポートの未提出、および、出席回数が3分の2未満の場合は欠格とする。
外国語,キリスト教文化論,平常点（20％）、レポート（50％）、試験（30％）により評価する。平常点は授業への参加状況、発言、授業態度により総合的に判断する。出席は加点要素とはしないが、授業回数の3分の2以上の出席に満たない場合は欠格とする。
外国語,基礎演習Ⅲ,発言頻度（２０％）、授業態度(４０％)、発表・レポート（４０％）
外国語,基礎演習Ⅲ,毎回のレポート６０％、最終レポート４０％
外国語,基礎演習Ⅲ,この授業はゼミ形式で進める授業です。グループワークやディスカッションなどでは、積極的に発言するよう努めてください。
外国語,基礎演習Ⅲ,レポート５０パーセント、発表２５パーセント、授業における貢献２５パーセントで評価する。授業態度が常識を超えて悪い場合は大幅に減点する。
外国語,基礎演習Ⅲ,授業参加度(発言頻度20%、授業態度20%)と発表・レポート(60%)の合計で評価する。授業回数の３分の２以上の出席に満たない場合は欠格とする。
外国語,心の科学,人間を理解するためのさまざまな学問のひとつとして、心理学はあります。心理学にとどまらず、多彩な学問を学ぶなかから人間についての理解を深めてください。また、こころの働きにかかわることがらは、新聞・ＴＶでも盛んに取り上げられます。興味がわいたことがらについては、本を読むなど、いろいろな方法で学習を深めてください。
外国語,文化人類学,本講義では世界のさまざまな地域の事例を取り上げながら解説しますが、地理や世界史が苦手だと思っている人も心配はいりません。さまざまなトピックを通じて世界の文化と社会を学びましょう。授業では毎回グループディスカッションを行い、その結果をLMS（WebClass）にてウェブ上で即時に公開し、授業内での議論に活用します。議論に積極的に参加してください。
外国語,科学と技術の歩み,基本的に期末試験（100点満点。持込不可）で評価。事実を踏まえて、論理的に論証できているかどうかを重視して採点します。まじめに勉強しない限り、合格点となる答案は書けません。
外国語,数と論理,試験（授業内容の基礎的事項(50%)と応用問題(50%)）によって評価する。
外国語,英語コミュニケーションⅣ(応用2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅣ(応用2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅣ(応用2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅣ(応用2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅣ(応用2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅣ(応用2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
外国語,英語コミュニケーションⅣ(応用2),毎週の小テスト(25%)、スピーキングテスト(25%)、発表(20%)、定期試験(30%)を総合的に評価する。
